"c_p";"direccion";"horario";"latitud";"localidad";"longitud_wgs84";"margen";"municipio";"precio_biodiesel";"precio_bioetanol";"precio_gas_natural_comprimido";"precio_gas_natural_licuado";"precio_gases_licuados_del_petroleo";"precio_gasoleo_a";"precio_gasoleo_b";"precio_gasoleo_premium";"precio_gasolina_95_e10";"precio_gasolina_95_e5";"precio_gasolina_95_e5_premium";"precio_gasolina_98_e10";"precio_gasolina_98_e5";"precio_hidrogeno";"provincia";"remision";"rotulo";"tipo_venta";"percent_bio_etanol";"percent_ester_metilico";"ideess";"id_municipio";"id_provincia";"idccaa";"low_cost"
"38150";"AVENIDA FRANCISCO LA ROCHE, 1";"L-D: 24H";28.479167;"SANTA CRUZ DE TENERIFE";-16.242889;"N";"Santa Cruz de Tenerife";NA;NA;NA;NA;NA;1.231;NA;NA;NA;1.315;NA;NA;1.413;NA;"SANTA CRUZ DE TENERIFE";"OM";"DISA NAUTICO";"P";0;0;7880;5728;"38";"05";TRUE
"38190";"CARRETERA CARRETERA GENERAL DEL SUR KM. 9,2";"L-D: 06:00-22:00";28.425417;"EL ROSARIO";-16.317;"N";"Santa Cruz de Tenerife";NA;NA;NA;NA;NA;1.104;NA;1.229;NA;1.129;NA;NA;1.289;NA;"SANTA CRUZ DE TENERIFE";"OM";"DISA EL CHORRILLO";"P";0;0;10924;5728;"38";"05";TRUE
"38390";"CARRETERA GENERAL DEL NORTE KM. 31";"L-D: 06:00-22:00";28.425222;"SANTA URSULA";-16.494333;"N";"Santa Úrsula";NA;NA;NA;NA;NA;1.009;NA;1.119;NA;1.059;NA;NA;1.159;NA;"SANTA CRUZ DE TENERIFE";"OM";"SHELL SANTA URSULA";"P";0;0;8762;5729;"38";"05";TRUE
"38390";"CARRETERA VIEJA KM. 213";"L-S: 06:00-23:00; D: 07:00-23:00";28.428722;"SANTA URSULA";-16.484667;"I";"Santa Úrsula";NA;NA;NA;NA;NA;0.998;NA;NA;NA;1.059;NA;NA;1.157;NA;"SANTA CRUZ DE TENERIFE";"dm";"REPSOL";"P";0;0;7678;5729;"38";"05";FALSE
"38690";"CARRETERA GENERAL DEL SUR KM. 84,950";"L-S: 06:00-22:00; D: 7:00-21:30";28.280833;"SANTIAGO DEL TEIDE";-16.812722;"I";"Santiago del Teide";NA;NA;NA;NA;NA;1.099;NA;1.234;NA;1.169;NA;NA;1.264;NA;"SANTA CRUZ DE TENERIFE";"dm";"CEPSA";"P";0;0;10779;5730;"38";"05";FALSE
"38684";"AVENIDA CORONEL GORRIN, 37";"L-S: 06:00-22:00; D: 07:00-22:00";28.270194;"TAMAIMO";-16.819028;"I";"Santiago del Teide";NA;NA;NA;NA;NA;1.125;NA;NA;NA;1.204;NA;NA;1.337;NA;"SANTA CRUZ DE TENERIFE";"dm";"DISA";"P";0;0;7948;5730;"38";"05";TRUE
"38436";"CARRETERA AVENIDA GENERAL FRANCO 3 KM. 82,9";"L-S: 05:30-22:00; D: 05:30-21:00";28.293833;"SANTIAGO DEL TEIDE";-16.815583;"D";"Santiago del Teide";NA;NA;NA;NA;NA;1.137;NA;NA;NA;1.209;NA;NA;1.338;NA;"SANTA CRUZ DE TENERIFE";"dm";"DISA";"P";0;0;9664;5730;"38";"05";TRUE
"38684";"CARRETERA PUERTO SANTIAGO - TAMAIMO KM. 1,5";"L-D: 06:00-22:00";28.260806;"SANTIAGO DEL TEIDE";-16.824278;"I";"Santiago del Teide";NA;NA;NA;NA;NA;1.139;NA;1.304;NA;1.204;NA;NA;1.354;NA;"SANTA CRUZ DE TENERIFE";"OM";"DISA BAJADA A LOS GIGANTES";"P";0;0;7735;5730;"38";"05";TRUE
"38360";"CR TF-172, 0,9";"L-D: 06:00-22:00";28.475944;"EL SAUZAL";-16.434917;"D";"Sauzal (El)";NA;NA;NA;NA;NA;1.104;NA;1.254;NA;1.174;NA;NA;1.314;NA;"SANTA CRUZ DE TENERIFE";"dm";"CEPSA";"P";0;0;7674;5731;"38";"05";FALSE
"38360";"CARRETERA GENERAL DEL NORTE KM. 20,65";"L-S: 06:00-23:00; D: 07:00-22:00";28.472861;"EL SAUZAL";-16.423583;"N";"Sauzal (El)";NA;NA;NA;NA;NA;1.089;NA;1.199;NA;1.159;NA;NA;1.299;NA;"SANTA CRUZ DE TENERIFE";"dm";"BP";"P";0;0;7778;5731;"38";"05";FALSE
"38360";"AUTOPISTA TF-5 KM. 22,5";"L-D: 06:00-22:00";28.464444;"EL SAUZAL";-16.438639;"I";"Sauzal (El)";NA;NA;NA;NA;NA;1.119;NA;1.249;NA;1.179;NA;NA;1.334;NA;"SANTA CRUZ DE TENERIFE";"OM";"DISA LAS BANDERAS";"P";0;0;7700;5731;"38";"05";TRUE
"38360";"CARRETERA GRAL DEL NORTE KM. 20,400";"L-D: 06:00-22:00";28.473833;"EL SAUZAL";-16.421222;"N";"Sauzal (El)";NA;NA;NA;NA;NA;1.099;NA;NA;NA;1.165;NA;NA;1.305;NA;"SANTA CRUZ DE TENERIFE";"OM";"DISA EL SAUZAL";"P";0;0;7852;5731;"38";"05";TRUE
"38359";"CARRERA GENERAL DEL NORTE, 20,450";"L-D: 06:00-22:00";28.461;"RAVELO";-16.415111;"N";"Sauzal (El)";NA;NA;NA;NA;NA;1.115;NA;NA;NA;1.185;NA;NA;1.299;NA;"SANTA CRUZ DE TENERIFE";"OM";"DISA RAVELO";"P";0;0;7846;5731;"38";"05";TRUE
"38470";"CALLE FELIX BENITEZ DE LUGO S/N LOS MORALITOS (GENERAL TF-142 KM 11), 28";"L-D: 06:00-22:00";28.365694;"SILOS, LOS";-16.819528;"N";"Silos (Los)";NA;NA;NA;NA;NA;1.119;NA;1.234;NA;1.184;NA;NA;1.279;NA;"SANTA CRUZ DE TENERIFE";"OM";"DISA LOS SILOS";"P";0;0;7827;5732;"38";"05";TRUE
"38350";"CARRETERA GENERAL DEL NORTE KM. 79";"L-D: 24H";28.477472;"TACORONTE";-16.411778;"D";"Tacoronte";NA;NA;NA;NA;NA;1.088;NA;1.198;NA;1.158;NA;NA;1.259;NA;"SANTA CRUZ DE TENERIFE";"dm";"TGAS TACORONTE";"P";0;0;7733;5733;"38";"05";TRUE
"38350";"AUTOPISTA AUTOPISTA EL TORREON KM. 11,00";"L-S: 06:00-00:00; D: 08:00-14:00";28.480694;"TACORONTE";-16.397972;"D";"Tacoronte";NA;NA;NA;NA;NA;1.089;NA;1.219;NA;1.159;NA;NA;1.319;NA;"SANTA CRUZ DE TENERIFE";"dm";"BP";"P";0;0;7770;5733;"38";"05";FALSE
"38350";"CALLE CAMINO REAL, 163";"L-S: 06:00-22:00; D: 08:00-22:00";28.469528;"TACORONTE";-16.396;"N";"Tacoronte";NA;NA;NA;NA;NA;1.109;NA;1.264;NA;1.179;NA;NA;1.319;NA;"SANTA CRUZ DE TENERIFE";"dm";"CEPSA AGUA GARCIA";"P";0;0;7636;5733;"38";"05";TRUE
"38350";"AUTOPISTA NORTE TF-5 KM. 16";"L-D: 24H";28.487389;"TACORONTE";-16.383;"I";"Tacoronte";NA;NA;NA;NA;NA;1.109;NA;1.262;NA;1.179;NA;NA;1.319;NA;"SANTA CRUZ DE TENERIFE";"dm";"CEPSA EL PEÑON";"P";0;0;7890;5733;"38";"05";TRUE
"38350";"CARRETERA GENERAL NORTE  EN  CANTILLO EL KM. 386";"L-D: 06:00-22:00";28.486806;"TACORONTE";-16.389139;"D";"Tacoronte";NA;NA;NA;NA;NA;1.109;NA;1.264;NA;1.179;NA;NA;1.319;NA;"SANTA CRUZ DE TENERIFE";"OM";"CEPSA";"P";0;0;14982;5733;"38";"05";FALSE
"38435";"CARRETERA TF-82 KM. 8";"L-D: 06:00-21:00";28.356333;"EL TANQUE";-16.777139;"I";"Tanque (El)";NA;NA;NA;NA;NA;1.099;NA;NA;NA;1.159;NA;NA;1.249;NA;"SANTA CRUZ DE TENERIFE";"dm";"REPSOL";"P";0;0;7682;5734;"38";"05";FALSE
"38280";"CARRETERA TF-13 LA LAGUNA - BAJAMAR KM. 6";"L: 06:00-23:00";28.519972;"TEGUESTE CENTRO";-16.335028;"I";"Tegueste";NA;NA;NA;NA;NA;1.11;NA;NA;NA;1.165;NA;NA;1.275;NA;"SANTA CRUZ DE TENERIFE";"dm";"TGAS TEGUESTE";"P";0;0;7728;5736;"38";"05";TRUE
"38293";"CARRETERA GENERAL A PUNTA HIDALGO KM. 7";"L-V: 06:00-22:00; S-D: 07:00-22:00";28.513889;"CANTERAS (LAS)";-16.307306;"D";"Tegueste";NA;NA;NA;NA;NA;1.109;NA;1.219;NA;1.169;NA;NA;1.319;NA;"SANTA CRUZ DE TENERIFE";"dm";"BP";"P";0;0;15101;5736;"38";"05";FALSE
"38292";"CARRETERA TF 154 DELPORTEZUELO ALS TODCAS KM. 1";"L-S: 06:30-22:00; D: 08:00-14:00";28.520389;"SOCORRO (EL)";-16.356861;"N";"Tegueste";NA;NA;NA;NA;NA;1.099;NA;NA;NA;1.169;NA;NA;1.299;NA;"SANTA CRUZ DE TENERIFE";"dm";"DISA EL SOCORRO";"P";0;0;7865;5736;"38";"05";TRUE
"38870";"CALLE CAIDERO, 6";"L-D: 06:00-22:00";28.0945;"CALERA (LA)";-17.335611;"D";"Valle Gran Rey";NA;NA;NA;NA;NA;1.33;NA;1.381;NA;1.4;NA;NA;1.516;NA;"SANTA CRUZ DE TENERIFE";"OM";"DISA VALLE GRAN REY";"P";0;0;9846;5738;"38";"05";TRUE
"38840";"CALLE PEDRO GARCIA CABRERA, 10";"L-S: 07:30-21:00";28.179028;"VALLEHERMOSO";-17.264972;"D";"Vallehermoso";NA;NA;NA;NA;NA;1.33;NA;NA;NA;1.4;NA;NA;1.516;NA;"SANTA CRUZ DE TENERIFE";"OM";"DISA VALLEHERMOSO";"P";0;0;7953;5739;"38";"05";TRUE
"38869";"CARRETERA LOS APARTADEROS KM. 1";"L-D: 08:00-19:00";28.106778;"CHIPUDE";-17.277722;"I";"Vallehermoso";NA;NA;NA;NA;NA;1.299;NA;NA;NA;1.399;NA;NA;1.499;NA;"SANTA CRUZ DE TENERIFE";"dm";"ESTACION  SERVICIO CHIPUDE";"P";0;0;7878;5739;"38";"05";TRUE
"38900";"CALLE CONSTITUCION, 22";"L-S: 06:00-22:00; D: 08:00-22:00";27.811667;"VALVERDE DEL HIERRO";-17.914222;"D";"Valverde";NA;NA;NA;NA;NA;1.352;NA;1.395;NA;1.447;NA;NA;1.525;NA;"SANTA CRUZ DE TENERIFE";"OM";"DISA VALVERDE";"P";0;0;7833;5740;"38";"05";TRUE
"38380";"CARRETERA CTRA. GRAL. DEL  NORTE KM. 27";"L-D: 06:00-22:00";28.436083;"VICTORIA DE ACENTEJO (LA)";-16.466778;"I";"Victoria de Acentejo (La)";NA;NA;NA;NA;NA;1.089;NA;1.199;NA;1.135;NA;NA;1.235;NA;"SANTA CRUZ DE TENERIFE";"OM";"SHELL LA VICTORIA";"P";0;0;9629;5741;"38";"05";TRUE
"38613";"CARRETERA CARRETERA GENERAL 821 KM. 68,80";"L-S: 07:00-21:00; D: 08:00-14:00";28.153028;"VILAFLOR";-16.640167;"N";"Vilaflor";NA;NA;NA;NA;NA;1.15;NA;NA;NA;1.19;NA;NA;1.283;NA;"SANTA CRUZ DE TENERIFE";"dm";"DISA";"P";0;0;7951;5742;"38";"05";TRUE
"38739";"LODERO S/N (AEROPUERTO -MAZO km 5)";"L-D: 07:00-21:00";28.619056;"LODERO";-17.752667;"N";"Villa de Mazo";NA;NA;NA;NA;NA;1.208;NA;NA;NA;1.293;NA;NA;1.388;NA;"SANTA CRUZ DE TENERIFE";"dm";"DISA";"P";0;0;7848;5743;"38";"05";TRUE
"40520";"CR N-110, 97,8  D";"L-D: 07:00-22:00";41.417472;"AYLLON";-3.383889;"D";"Ayllón";NA;NA;NA;NA;NA;1.359;0.97;NA;NA;1.519;NA;NA;1.629;NA;"SEGOVIA";"dm";"BUQUERIN";"P";0;0;6235;5867;"40";"08";TRUE
"40560";"CARRETERA NACIONAL 1 PARCELA 402 KM. 116,7";"L-D: 24H";41.329417;"BOCEGUILLAS";-3.633667;"D";"Boceguillas";NA;NA;NA;NA;NA;1.299;NA;NA;NA;1.439;NA;NA;NA;NA;"SEGOVIA";"dm";"BEROIL";"P";0;0;13619;5874;"40";"08";TRUE
"40560";"AT  A-1 P.K. 116,0 D";"L-D: 07:00-23:00";41.325139;"BOCEGUILLAS";-3.631417;"D";"Boceguillas";NA;NA;NA;NA;NA;1.439;NA;1.519;NA;1.559;1.589;NA;1.699;NA;"SEGOVIA";"OM";"REPSOL";"P";0;0;6404;5874;"40";"08";FALSE
"40320";"CARRETERA SEGOVIA KM. 4";"L-V: 08:00-21:00; S-D: 09:00-21:00";41.255389;"CANTALEJO";-3.929;"D";"Cantalejo";NA;NA;NA;NA;NA;1.378;0.958;NA;NA;1.508;NA;NA;1.618;NA;"SEGOVIA";"dm";"REPSOL";"P";0;0;6329;5881;"40";"08";FALSE
"40320";"CALLEJA, CALLEJÓN HOSPITAL, 7";"L-D: 24H";41.264389;"CANTALEJO";-3.929389;"D";"Cantalejo";NA;NA;NA;NA;NA;1.249;NA;NA;NA;1.379;NA;NA;NA;NA;"SEGOVIA";"dm";"BEROIL";"P";0;0;13235;5881;"40";"08";TRUE
"40320";"CALLE CTRA. ARANDA, 4";"L-D: 24H";41.264;"CANTALEJO";-3.928306;"D";"Cantalejo";NA;NA;NA;NA;NA;1.249;NA;NA;NA;1.379;NA;NA;NA;NA;"SEGOVIA";"dm";"G CANTALEJO";"P";0;0;13165;5881;"40";"08";TRUE
"40270";"CR CL-601, 83,7";"L-V: 07:00-21:00; S-D: 08:00-21:00";41.11775;"CARBONERO EL MAYOR";-4.263333;"D";"Carbonero el Mayor";NA;NA;NA;NA;NA;1.419;NA;1.469;NA;1.539;NA;NA;1.649;NA;"SEGOVIA";"dm";"REPSOL";"P";0;0;6298;5883;"40";"08";FALSE
"40270";"AUTOVIA A-601 VALLADOLID-SEGOVIA KM. 90,800";"L-D: 24H";41.112611;"CARBONERO EL MAYOR";-4.253806;"I";"Carbonero el Mayor";NA;NA;NA;NA;NA;1.299;0.859;NA;NA;1.429;NA;NA;NA;NA;"SEGOVIA";"dm";"AN MESENOR";"P";0;0;12646;5883;"40";"08";TRUE
"40593";"AUTOVIA AUTOVIA DEL NORTE MADRID-IRUN A-1 KM. 107,4";"L-D: 24H";41.259278;"CASTILLEJO DE MESLEON";-3.591194;"D";"Castillejo de Mesleón";NA;NA;NA;NA;NA;1.408;1.048;1.488;NA;1.528;NA;NA;1.678;NA;"SEGOVIA";"dm";"REPSOL";"P";0;0;6193;5886;"40";"08";FALSE
"40593";"AUTOVIA AUTOVIA DEL NORTE MADRID-IRUN A-1 KM. 107";"L-D: 06:00-23:00";41.258;"CASTILLEJO DE MESLEON";-3.595722;"I";"Castillejo de Mesleón";NA;NA;NA;NA;0.839;1.399;NA;1.485;NA;1.539;NA;NA;1.681;NA;"SEGOVIA";"dm";"CEPSA";"P";0;0;6281;5886;"40";"08";FALSE
"40591";"CR N-1, 103";"L: 07:00-23:00";41.219083;"CEREZO DE ABAJO";-3.591083;"I";"Cerezo de Abajo";NA;NA;NA;NA;NA;1.389;NA;1.459;NA;1.539;NA;NA;1.659;NA;"SEGOVIA";"dm";"PETRONOR";"P";0;0;6396;5892;"40";"08";TRUE
"40216";"CARRETERA SEGOVIA 333 KM. 13,90";"L-S: 07:00-14:00 y 15:30-20:00; D: 08:00-12:00";41.339722;"CHAÑE";-4.441861;"D";"Chañe";NA;NA;NA;NA;NA;1.429;1.026;1.499;NA;1.539;NA;NA;NA;NA;"SEGOVIA";"OM";"REPSOL";"P";0;0;6373;5894;"40";"08";FALSE
"40480";"CARRETERA CUELLAR-ALDEANUEVA 32.6 KM. 3431";"L-S: 07:00-21:00; D: 08:00-14:00";41.213417;"COCA";-4.52675;"I";"Coca";NA;NA;NA;NA;NA;1.389;1.029;1.449;NA;1.539;NA;NA;NA;NA;"SEGOVIA";"dm";"REPSOL";"P";0;0;6269;5897;"40";"08";FALSE
"40170";"CR N-110, 171";"L-J: 07:00-22:00; V: 07:00-23:00; S: 08:00-23:00; D: 08:00-22:00";41.037222;"COLLADO HERMOSO";-3.921861;"D";"Collado Hermoso";NA;NA;NA;NA;NA;1.368;NA;1.418;NA;1.518;NA;NA;1.608;NA;"SEGOVIA";"dm";"REPSOL";"P";0;0;6258;5899;"40";"08";FALSE
"40200";"SEGOVIA km 00";"L-D: 24H";41.39025;"CUELLAR";-4.302806;"I";"Cuéllar";NA;NA;NA;NA;NA;1.289;NA;1.289;NA;1.429;NA;NA;NA;NA;"SEGOVIA";"dm";"AN GLUS";"P";0;0;10777;5904;"40";"08";TRUE
"40200";"CARRETERA CL-601 KM. 51,1";"L-D: 07:00-23:00";41.394417;"CUELLAR";-4.305333;"I";"Cuéllar";NA;NA;NA;NA;NA;1.429;NA;1.499;NA;1.539;NA;NA;1.679;NA;"SEGOVIA";"OM";"REPSOL";"P";0;0;6316;5904;"40";"08";FALSE
"40200";"CR CL-601 , 46";"L-V: 06:00-22:00; S: 07:00-22:00; D: 07:00-23:00";41.409167;"CUELLAR";-4.33425;"D";"Cuéllar";NA;NA;NA;NA;NA;1.449;NA;1.499;NA;1.539;NA;NA;NA;NA;"SEGOVIA";"OM";"REPSOL";"P";0;0;6168;5904;"40";"08";FALSE
"40200";"CARRETERA VALLADOLID S/N FINCA 16114 KM. 148";"L-D: 24H";41.405972;"CUELLAR";-4.326972;"D";"Cuéllar";NA;NA;NA;NA;NA;1.289;NA;NA;NA;1.429;NA;NA;NA;NA;"SEGOVIA";"dm";"EL SURTIDOR";"P";0;0;14294;5904;"40";"08";TRUE
"40400";"PASEO DE LAS PEÑITAS, 104";"L-V: 06:00-22:00; S-D: 07:00-22:00";40.717417;"ESPINAR (EL)";-4.234611;"D";"Espinar (El)";NA;NA;NA;NA;NA;1.429;NA;1.479;NA;1.559;NA;NA;NA;NA;"SEGOVIA";"OM";"REPSOL";"P";0;0;6186;5914;"40";"08";FALSE
"40400";"CALLE LOS LLANOS, 1";"L-D: 24H";40.721389;"ESPINAR (EL)";-4.258778;"I";"Espinar (El)";NA;NA;NA;NA;NA;1.309;NA;NA;NA;1.439;NA;NA;NA;NA;"SEGOVIA";"dm";"CARLOS DIEZ SEGOVIA";"P";0;0;12348;5914;"40";"08";TRUE
"40440";"CARRETERA 603 KM. 71,2";"L-D: 06:00-00:00";40.776917;"ESPINAR (EL)";-4.207917;"N";"Espinar (El)";NA;NA;NA;NA;NA;1.429;NA;1.509;NA;1.559;NA;NA;1.699;NA;"SEGOVIA";"OM";"SHELL";"P";0;0;11283;5914;"40";"08";FALSE
"40410";"AVDA. ALTO DEL LEÓN, Nº 3";"L-D: 06:00-22:00";40.713472;"SAN RAFAEL";-4.188389;"N";"Espinar (El)";NA;NA;NA;NA;NA;1.399;NA;1.469;NA;1.529;NA;NA;1.669;NA;"SEGOVIA";"OM";"GALP";"P";0;0;6423;5914;"40";"08";FALSE
"40516";"NACIONAL 110 (SORIA-PLASENCIA) km 110,6";"L-D: 07:00-22:00";41.332306;"FRESNO DE CANTESPINO";-3.468861;"D";"Fresno de Cantespino";NA;NA;NA;NA;NA;1.399;NA;1.465;NA;1.539;NA;NA;1.661;NA;"SEGOVIA";"dm";"CEPSA";"P";0;0;4755;5917;"40";"08";FALSE
"40260";"CARRETERA TUREGANO KM. 18,700";"L-D: 24H";41.2215;"FUENTEPELAYO";-4.187889;"D";"Fuentepelayo";NA;NA;NA;NA;NA;1.299;NA;NA;NA;1.429;NA;NA;1.609;NA;"SEGOVIA";"dm";"ANDRES TEJEDOR E HIJOS";"P";0;0;11760;5923;"40";"08";TRUE
"40355";"CARRETERA FUENTESAUCO - VEGAFRIA KM. 0,6";"L-D: 24H";41.428611;"FUENTESAUCO FUENTIDUEÑA";-4.064667;"I";"Fuentesaúco de Fuentidueña";NA;NA;NA;NA;NA;1.289;0.824;NA;NA;1.429;NA;NA;NA;NA;"SEGOVIA";"dm";"A.N. GLUS";"P";0;0;9384;5926;"40";"08";TRUE
"40120";"CARRETERA C L 605 DE SEGOVIA A ZAMORA KM. 14";"L: 07:00-23:00";40.986333;"GARCILLAN";-4.263944;"I";"Garcillán";NA;NA;NA;NA;NA;1.419;1.029;1.469;NA;1.549;NA;NA;1.659;NA;"SEGOVIA";"dm";"CAMPSA";"P";0;0;6253;5930;"40";"08";FALSE
"40240";"AUTOVIA CL 601 KM. 63";"L-S: 07:00-22:00; D: 09:00-22:00";41.291694;"GOMEZSERRACIN";-4.299639;"D";"Gomezserracín";NA;NA;NA;NA;NA;1.449;1.026;1.509;NA;1.539;NA;NA;NA;NA;"SEGOVIA";"OM";"REPSOL";"P";0;0;6283;5931;"40";"08";FALSE
"40569";"CARRETERA CARRETERA DE ENCINAS KM. 121,1";"L-D: 07:00-23:00";41.367417;"GRAJERA";-3.641806;"I";"Grajera";NA;NA;NA;NA;NA;1.426;NA;1.528;NA;1.558;NA;NA;1.718;NA;"SEGOVIA";"dm";"REPSOL";"P";0;0;6402;5932;"40";"08";FALSE
"40353";"CARRERA RIAZA A TORO, SN";"L-D: 24H";41.347444;"HONTALBILLA";-4.119111;"N";"Hontalbilla";NA;NA;NA;NA;NA;1.419;0.959;1.489;NA;1.529;NA;NA;NA;NA;"SEGOVIA";"dm";"REPOSTAR";"P";0;0;4960;5934;"40";"08";TRUE
"40146";"CARRETERA N-6 MADRID CORUÑA KM. 94,600";"L-D: 06:00-22:00";40.837444;"LABAJOS";-4.51725;"I";"Labajos";NA;NA;NA;NA;NA;1.409;1.004;1.475;NA;1.524;NA;NA;NA;NA;"SEGOVIA";"OM";"CEPSA";"P";0;0;6113;5940;"40";"08";FALSE
"40196";"CARRETERA SORIA KM. 40";"L-D: 24H";40.967833;"LASTRILLA (LA)";-4.094667;"D";"Lastrilla (La)";NA;NA;NA;NA;NA;1.329;NA;1.349;NA;1.469;NA;NA;NA;NA;"SEGOVIA";"dm";"BALLENOIL";"P";0;0;14636;5945;"40";"08";TRUE
"40196";"CL-601 (VALLADOLID-SEGOVIA) km 105";"L-S: 07:00-21:00; D: 09:00-16:00";40.969556;"LASTRILLA (LA)";-4.102722;"D";"Lastrilla (La)";NA;NA;NA;NA;NA;1.389;NA;1.457;NA;1.519;NA;NA;NA;NA;"SEGOVIA";"OM";"SHELL";"P";0;0;4744;5945;"40";"08";FALSE
"40196";"CARRETERA N-110 A SORIA KM 189 PARKING SUPERMERCADO KM. 110";"L-V: 07:00-22:00; S-D: 08:00-22:00";40.965917;"LASTRILLA (LA)";-4.098417;"N";"Lastrilla (La)";NA;NA;NA;NA;NA;1.379;NA;1.449;NA;1.519;NA;NA;1.604;NA;"SEGOVIA";"dm";"Q8";"P";0;0;6097;5945;"40";"08";TRUE
"40466";"AUTOVIA A-6 KM. 124";"L-D: 07:00-23:00";41.052917;"MARTIN MUÑOZ DE LA DEHESA";-4.699306;"D";"Martín Muñoz de la Dehesa";NA;NA;NA;NA;NA;1.399;NA;1.429;NA;1.529;NA;NA;1.649;NA;"SEGOVIA";"OM";"GALP";"P";0;0;6166;5951;"40";"08";FALSE
"40446";"CARRETERA N-601 KM. 116,3";"L-S: 07:00-22:00; D: 08:00-22:00";40.99525;"MARTIN MUÑOZ DE LAS POSADAS";-4.599694;"I";"Martín Muñoz de las Posadas";NA;NA;NA;NA;NA;1.399;1.029;1.459;NA;1.529;NA;NA;1.649;NA;"SEGOVIA";"dm";"REPSOL";"P";0;0;6167;5952;"40";"08";FALSE
"40250";"CARRETERA YANGUAS-PEÑAFIEL KM. 11,700";"L-S: 07:30-22:00; D: 09:00-15:00";41.143028;"MOZONCILLO";-4.19175;"I";"Mozoncillo";NA;NA;NA;NA;NA;1.389;0.979;1.459;NA;1.529;NA;NA;1.669;NA;"SEGOVIA";"dm";"REPSOL";"P";0;0;6169;5964;"40";"08";FALSE
"40450";"CARRETERA SG-341 STA.MA.NIEVA-NAVA 10.1 KM. 341";"L-S: 06:00-22:00; D: 08:00-22:00";41.145028;"NAVA DE LA ASUNCION";-4.484083;"I";"Nava de la Asunción";NA;NA;NA;NA;NA;1.389;1.029;1.449;NA;1.539;NA;NA;NA;NA;"SEGOVIA";"dm";"CAMPSA";"P";0;0;6270;5967;"40";"08";FALSE
"40450";"CALLE REQUIJADA, 2";"L-D: 24H";41.156556;"NAVA DE LA ASUNCION";-4.510972;"D";"Nava de la Asunción";NA;NA;NA;NA;NA;1.299;NA;NA;NA;1.439;NA;NA;NA;NA;"SEGOVIA";"dm";"GAR";"P";0;0;14666;5967;"40";"08";TRUE
"40280";"AUTOVIA A-601 KM. 75,9";"L-D: 24H";41.186444;"NAVALMANZANO";-4.269944;"D";"Navalmanzano";NA;NA;NA;NA;0.808;1.281;NA;1.356;NA;1.417;NA;NA;1.599;NA;"SEGOVIA";"dm";"NAVATRANS";"P";0;0;12974;5970;"40";"08";TRUE
"40280";"CARRETERA TUREGANO-NAVAS DE ORO KM. 1";"L-D: 24H";41.209028;"NAVALMANZANO";-4.267944;"D";"Navalmanzano";NA;NA;NA;2.2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"SEGOVIA";"dm";"HAM";"P";0;0;15076;5970;"40";"08";TRUE
"40280";"POLIGONO POLIGONO 13, PARCELA 46. MOLINO, 46";"L-D: 24H";41.185361;"NAVALMANZANO";-4.268694;"D";"Navalmanzano";NA;NA;NA;NA;NA;1.249;NA;NA;NA;1.379;NA;NA;NA;NA;"SEGOVIA";"dm";"BEROIL NAVALMANZANO";"P";0;0;14935;5970;"40";"08";TRUE
"40408";"CARRETERA N-VI KM. 72";"L-D: 07:00-23:00";40.749194;"NAVAS DE SAN ANTONIO";-4.298139;"D";"Navas de San Antonio";NA;NA;NA;NA;NA;1.389;NA;1.459;NA;1.528;NA;NA;1.649;NA;"SEGOVIA";"dm";"BP";"P";0;0;6393;5976;"40";"08";FALSE
"40194";"CALLE LAS ESPIGAS, 191";"L-D: 24H";40.922694;"PEÑAS DEL ERIZO";-4.077667;"N";"Palazuelos de Eresma";NA;NA;NA;NA;NA;1.389;NA;1.459;NA;1.529;NA;NA;NA;NA;"SEGOVIA";"OM";"GALP&GO";"P";0;0;14878;5984;"40";"08";TRUE
"40540";"CARRERA CARABIAS, 130";"L-D: 07:00-23:00";41.439806;"CARABIAS";-3.678028;"D";"Pradales";NA;NA;NA;NA;NA;1.429;NA;1.538;NA;1.579;NA;NA;1.747;NA;"SEGOVIA";"dm";"REPSOL";"P";0;0;6395;5990;"40";"08";FALSE
"40165";"CTRA N-110 PK 144,600";"L-D: 07:00-23:00";41.149167;"PRADENA";-3.671944;"D";"Prádena";NA;NA;NA;NA;NA;1.388;NA;1.448;NA;1.538;NA;NA;1.658;NA;"SEGOVIA";"dm";"REPSOL";"P";0;0;9326;5991;"40";"08";FALSE
"40500";"CARRETERA NACIONAL 110 KM. 117,800";"L-D: 07:00-22:00";41.276917;"RIAZA";-3.485139;"D";"Riaza";NA;NA;NA;NA;NA;1.359;NA;1.419;NA;1.519;NA;NA;1.629;NA;"SEGOVIA";"dm";"BUQUERIN";"P";0;0;6237;5997;"40";"08";TRUE
"40197";"CARRETERA SG-V-6123 KM. 2";"L-D: 06:00-00:00";40.952278;"SAN CRISTOBAL DE SEGOVIA";-4.088056;"D";"San Cristóbal de Segovia";NA;NA;NA;NA;NA;1.399;NA;1.467;NA;1.529;NA;NA;1.654;NA;"SEGOVIA";"OM";"SHELL";"P";0;0;12364;6005;"40";"08";FALSE
